date,url,1_team_name,1_team_id,1_team_ranking_points,2_team_name,2_team_id,2_team_ranking_points,3_team_name,3_team_id,3_team_ranking_points,4_team_name,4_team_id,4_team_ranking_points,5_team_name,5_team_id,5_team_ranking_points,6_team_name,6_team_id,6_team_ranking_points,7_team_name,7_team_id,7_team_ranking_points,8_team_name,8_team_id,8_team_ranking_points,9_team_name,9_team_id,9_team_ranking_points,10_team_name,10_team_id,10_team_ranking_points,11_team_name,11_team_id,11_team_ranking_points,12_team_name,12_team_id,12_team_ranking_points,13_team_name,13_team_id,13_team_ranking_points,14_team_name,14_team_id,14_team_ranking_points,15_team_name,15_team_id,15_team_ranking_points,16_team_name,16_team_id,16_team_ranking_points,17_team_name,17_team_id,17_team_ranking_points,18_team_name,18_team_id,18_team_ranking_points,19_team_name,19_team_id,19_team_ranking_points,20_team_name,20_team_id,20_team_ranking_points,21_team_name,21_team_id,21_team_ranking_points,22_team_name,22_team_id,22_team_ranking_points,23_team_name,23_team_id,23_team_ranking_points,24_team_name,24_team_id,24_team_ranking_points,25_team_name,25_team_id,25_team_ranking_points,26_team_name,26_team_id,26_team_ranking_points,27_team_name,27_team_id,27_team_ranking_points,28_team_name,28_team_id,28_team_ranking_points,29_team_name,29_team_id,29_team_ranking_points,30_team_name,30_team_id,30_team_ranking_points
2021-01-10,https://www.hltv.org/ranking/teams/2021/january/04,astralis,6665,1000,vitality,9565,900,natus-vincere,4608,604,big,7532,580,heroic,7175,447,furia,8297,425,og,10503,372,g2,5995,316,liquid,5973,313,mouz,4494,309,virtuspro,5378,296,complexity,5005,263,faze,6667,227,fnatic,4991,220,gambit,6651,190,nip,4411,187,evil-geniuses,10399,187,godsent,6902,162,spirit,7020,148,ex-chaos,10962,147,mibr,9215,124,cloud9,5752,109,mad-lions,8362,101,saw,10567,77,teamone,6947,74,nemiga,7969,67,forze,8135,67,triumph,10304,61,espada,8669,60,sprout,8637,59
2020-12-28,https://www.hltv.org/ranking/teams/2020/december/28,astralis,6665,1000,vitality,9565,842,natus-vincere,4608,627,big,7532,566,heroic,7175,459,furia,8297,396,og,10503,349,g2,5995,336,mouz,4494,320,liquid,5973,305,complexity,5005,287,virtuspro,5378,278,faze,6667,238,fnatic,4991,207,gambit,6651,202,evil-geniuses,10399,184,nip,4411,175,chaos,9085,170,spirit,7020,152,godsent,6902,143,mibr,9215,130,cloud9,5752,103,mad-lions,8362,100,teamone,6947,87,saw,10567,72,nemiga,7969,64,forze,8135,61,espada,8669,61,north,7533,60,triumph,10304,58
2020-12-29,https://www.hltv.org/ranking/teams/2020/december/28,astralis,6665,1000,vitality,9565,842,natus-vincere,4608,627,big,7532,566,heroic,7175,459,furia,8297,396,og,10503,349,g2,5995,336,mouz,4494,320,liquid,5973,305,complexity,5005,287,virtuspro,5378,278,faze,6667,238,fnatic,4991,207,gambit,6651,202,evil-geniuses,10399,184,nip,4411,175,chaos,9085,170,spirit,7020,152,godsent,6902,143,mibr,9215,130,cloud9,5752,103,mad-lions,8362,100,teamone,6947,87,saw,10567,72,nemiga,7969,64,forze,8135,61,espada,8669,61,north,7533,60,triumph,10304,58
2020-12-30,https://www.hltv.org/ranking/teams/2020/december/28,astralis,6665,1000,vitality,9565,842,natus-vincere,4608,627,big,7532,566,heroic,7175,459,furia,8297,396,og,10503,349,g2,5995,336,mouz,4494,320,liquid,5973,305,complexity,5005,287,virtuspro,5378,278,faze,6667,238,fnatic,4991,207,gambit,6651,202,evil-geniuses,10399,184,nip,4411,175,chaos,9085,170,spirit,7020,152,godsent,6902,143,mibr,9215,130,cloud9,5752,103,mad-lions,8362,100,teamone,6947,87,saw,10567,72,nemiga,7969,64,forze,8135,61,espada,8669,61,north,7533,60,triumph,10304,58
2020-12-31,https://www.hltv.org/ranking/teams/2020/december/28,astralis,6665,1000,vitality,9565,842,natus-vincere,4608,627,big,7532,566,heroic,7175,459,furia,8297,396,og,10503,349,g2,5995,336,mouz,4494,320,liquid,5973,305,complexity,5005,287,virtuspro,5378,278,faze,6667,238,fnatic,4991,207,gambit,6651,202,evil-geniuses,10399,184,nip,4411,175,chaos,9085,170,spirit,7020,152,godsent,6902,143,mibr,9215,130,cloud9,5752,103,mad-lions,8362,100,teamone,6947,87,saw,10567,72,nemiga,7969,64,forze,8135,61,espada,8669,61,north,7533,60,triumph,10304,58
2021-01-01,https://www.hltv.org/ranking/teams/2020/december/28,astralis,6665,1000,vitality,9565,842,natus-vincere,4608,627,big,7532,566,heroic,7175,459,furia,8297,396,og,10503,349,g2,5995,336,mouz,4494,320,liquid,5973,305,complexity,5005,287,virtuspro,5378,278,faze,6667,238,fnatic,4991,207,gambit,6651,202,evil-geniuses,10399,184,nip,4411,175,chaos,9085,170,spirit,7020,152,godsent,6902,143,mibr,9215,130,cloud9,5752,103,mad-lions,8362,100,teamone,6947,87,saw,10567,72,nemiga,7969,64,forze,8135,61,espada,8669,61,north,7533,60,triumph,10304,58
2021-01-02,https://www.hltv.org/ranking/teams/2020/december/28,astralis,6665,1000,vitality,9565,842,natus-vincere,4608,627,big,7532,566,heroic,7175,459,furia,8297,396,og,10503,349,g2,5995,336,mouz,4494,320,liquid,5973,305,complexity,5005,287,virtuspro,5378,278,faze,6667,238,fnatic,4991,207,gambit,6651,202,evil-geniuses,10399,184,nip,4411,175,chaos,9085,170,spirit,7020,152,godsent,6902,143,mibr,9215,130,cloud9,5752,103,mad-lions,8362,100,teamone,6947,87,saw,10567,72,nemiga,7969,64,forze,8135,61,espada,8669,61,north,7533,60,triumph,10304,58
2021-01-03,https://www.hltv.org/ranking/teams/2020/december/28,astralis,6665,1000,vitality,9565,842,natus-vincere,4608,627,big,7532,566,heroic,7175,459,furia,8297,396,og,10503,349,g2,5995,336,mouz,4494,320,liquid,5973,305,complexity,5005,287,virtuspro,5378,278,faze,6667,238,fnatic,4991,207,gambit,6651,202,evil-geniuses,10399,184,nip,4411,175,chaos,9085,170,spirit,7020,152,godsent,6902,143,mibr,9215,130,cloud9,5752,103,mad-lions,8362,100,teamone,6947,87,saw,10567,72,nemiga,7969,64,forze,8135,61,espada,8669,61,north,7533,60,triumph,10304,58
2020-12-21,https://www.hltv.org/ranking/teams/2020/december/21,astralis,6665,1000,vitality,9565,878,natus-vincere,4608,649,big,7532,584,heroic,7175,472,furia,8297,429,og,10503,390,g2,5995,338,mouz,4494,321,liquid,5973,309,complexity,5005,297,virtuspro,5378,290,faze,6667,234,fnatic,4991,209,gambit,6651,201,evil-geniuses,10399,199,nip,4411,185,chaos,9085,177,spirit,7020,168,godsent,6902,163,mibr,9215,130,mad-lions,8362,109,cloud9,5752,103,teamone,6947,86,saw,10567,76,forze,8135,70,north,7533,69,nemiga,7969,67,espada,8669,65,sprout,8637,64
2020-12-22,https://www.hltv.org/ranking/teams/2020/december/21,astralis,6665,1000,vitality,9565,878,natus-vincere,4608,649,big,7532,584,heroic,7175,472,furia,8297,429,og,10503,390,g2,5995,338,mouz,4494,321,liquid,5973,309,complexity,5005,297,virtuspro,5378,290,faze,6667,234,fnatic,4991,209,gambit,6651,201,evil-geniuses,10399,199,nip,4411,185,chaos,9085,177,spirit,7020,168,godsent,6902,163,mibr,9215,130,mad-lions,8362,109,cloud9,5752,103,teamone,6947,86,saw,10567,76,forze,8135,70,north,7533,69,nemiga,7969,67,espada,8669,65,sprout,8637,64
2020-12-23,https://www.hltv.org/ranking/teams/2020/december/21,astralis,6665,1000,vitality,9565,878,natus-vincere,4608,649,big,7532,584,heroic,7175,472,furia,8297,429,og,10503,390,g2,5995,338,mouz,4494,321,liquid,5973,309,complexity,5005,297,virtuspro,5378,290,faze,6667,234,fnatic,4991,209,gambit,6651,201,evil-geniuses,10399,199,nip,4411,185,chaos,9085,177,spirit,7020,168,godsent,6902,163,mibr,9215,130,mad-lions,8362,109,cloud9,5752,103,teamone,6947,86,saw,10567,76,forze,8135,70,north,7533,69,nemiga,7969,67,espada,8669,65,sprout,8637,64
2020-12-24,https://www.hltv.org/ranking/teams/2020/december/21,astralis,6665,1000,vitality,9565,878,natus-vincere,4608,649,big,7532,584,heroic,7175,472,furia,8297,429,og,10503,390,g2,5995,338,mouz,4494,321,liquid,5973,309,complexity,5005,297,virtuspro,5378,290,faze,6667,234,fnatic,4991,209,gambit,6651,201,evil-geniuses,10399,199,nip,4411,185,chaos,9085,177,spirit,7020,168,godsent,6902,163,mibr,9215,130,mad-lions,8362,109,cloud9,5752,103,teamone,6947,86,saw,10567,76,forze,8135,70,north,7533,69,nemiga,7969,67,espada,8669,65,sprout,8637,64
2020-12-25,https://www.hltv.org/ranking/teams/2020/december/21,astralis,6665,1000,vitality,9565,878,natus-vincere,4608,649,big,7532,584,heroic,7175,472,furia,8297,429,og,10503,390,g2,5995,338,mouz,4494,321,liquid,5973,309,complexity,5005,297,virtuspro,5378,290,faze,6667,234,fnatic,4991,209,gambit,6651,201,evil-geniuses,10399,199,nip,4411,185,chaos,9085,177,spirit,7020,168,godsent,6902,163,mibr,9215,130,mad-lions,8362,109,cloud9,5752,103,teamone,6947,86,saw,10567,76,forze,8135,70,north,7533,69,nemiga,7969,67,espada,8669,65,sprout,8637,64
2020-12-26,https://www.hltv.org/ranking/teams/2020/december/21,astralis,6665,1000,vitality,9565,878,natus-vincere,4608,649,big,7532,584,heroic,7175,472,furia,8297,429,og,10503,390,g2,5995,338,mouz,4494,321,liquid,5973,309,complexity,5005,297,virtuspro,5378,290,faze,6667,234,fnatic,4991,209,gambit,6651,201,evil-geniuses,10399,199,nip,4411,185,chaos,9085,177,spirit,7020,168,godsent,6902,163,mibr,9215,130,mad-lions,8362,109,cloud9,5752,103,teamone,6947,86,saw,10567,76,forze,8135,70,north,7533,69,nemiga,7969,67,espada,8669,65,sprout,8637,64
2020-12-27,https://www.hltv.org/ranking/teams/2020/december/21,astralis,6665,1000,vitality,9565,878,natus-vincere,4608,649,big,7532,584,heroic,7175,472,furia,8297,429,og,10503,390,g2,5995,338,mouz,4494,321,liquid,5973,309,complexity,5005,297,virtuspro,5378,290,faze,6667,234,fnatic,4991,209,gambit,6651,201,evil-geniuses,10399,199,nip,4411,185,chaos,9085,177,spirit,7020,168,godsent,6902,163,mibr,9215,130,mad-lions,8362,109,cloud9,5752,103,teamone,6947,86,saw,10567,76,forze,8135,70,north,7533,69,nemiga,7969,67,espada,8669,65,sprout,8637,64
2020-12-14,https://www.hltv.org/ranking/teams/2020/december/14,vitality,9565,1000,astralis,6665,851,natus-vincere,4608,618,heroic,7175,587,big,7532,554,furia,8297,456,og,10503,442,g2,5995,351,mouz,4494,346,virtuspro,5378,334,complexity,5005,332,faze,6667,275,fnatic,4991,236,nip,4411,233,evil-geniuses,10399,222,gambit,6651,202,liquid,5973,197,chaos,9085,186,spirit,7020,182,godsent,6902,171,mibr,9215,132,mad-lions,8362,112,cloud9,5752,107,teamone,6947,90,saw,10567,88,nemiga,7969,84,north,7533,72,forze,8135,72,sprout,8637,69,espada,8669,68
2020-12-15,https://www.hltv.org/ranking/teams/2020/december/14,vitality,9565,1000,astralis,6665,851,natus-vincere,4608,618,heroic,7175,587,big,7532,554,furia,8297,456,og,10503,442,g2,5995,351,mouz,4494,346,virtuspro,5378,334,complexity,5005,332,faze,6667,275,fnatic,4991,236,nip,4411,233,evil-geniuses,10399,222,gambit,6651,202,liquid,5973,197,chaos,9085,186,spirit,7020,182,godsent,6902,171,mibr,9215,132,mad-lions,8362,112,cloud9,5752,107,teamone,6947,90,saw,10567,88,nemiga,7969,84,north,7533,72,forze,8135,72,sprout,8637,69,espada,8669,68
2020-12-16,https://www.hltv.org/ranking/teams/2020/december/14,vitality,9565,1000,astralis,6665,851,natus-vincere,4608,618,heroic,7175,587,big,7532,554,furia,8297,456,og,10503,442,g2,5995,351,mouz,4494,346,virtuspro,5378,334,complexity,5005,332,faze,6667,275,fnatic,4991,236,nip,4411,233,evil-geniuses,10399,222,gambit,6651,202,liquid,5973,197,chaos,9085,186,spirit,7020,182,godsent,6902,171,mibr,9215,132,mad-lions,8362,112,cloud9,5752,107,teamone,6947,90,saw,10567,88,nemiga,7969,84,north,7533,72,forze,8135,72,sprout,8637,69,espada,8669,68
2020-12-17,https://www.hltv.org/ranking/teams/2020/december/14,vitality,9565,1000,astralis,6665,851,natus-vincere,4608,618,heroic,7175,587,big,7532,554,furia,8297,456,og,10503,442,g2,5995,351,mouz,4494,346,virtuspro,5378,334,complexity,5005,332,faze,6667,275,fnatic,4991,236,nip,4411,233,evil-geniuses,10399,222,gambit,6651,202,liquid,5973,197,chaos,9085,186,spirit,7020,182,godsent,6902,171,mibr,9215,132,mad-lions,8362,112,cloud9,5752,107,teamone,6947,90,saw,10567,88,nemiga,7969,84,north,7533,72,forze,8135,72,sprout,8637,69,espada,8669,68
2020-12-18,https://www.hltv.org/ranking/teams/2020/december/14,vitality,9565,1000,astralis,6665,851,natus-vincere,4608,618,heroic,7175,587,big,7532,554,furia,8297,456,og,10503,442,g2,5995,351,mouz,4494,346,virtuspro,5378,334,complexity,5005,332,faze,6667,275,fnatic,4991,236,nip,4411,233,evil-geniuses,10399,222,gambit,6651,202,liquid,5973,197,chaos,9085,186,spirit,7020,182,godsent,6902,171,mibr,9215,132,mad-lions,8362,112,cloud9,5752,107,teamone,6947,90,saw,10567,88,nemiga,7969,84,north,7533,72,forze,8135,72,sprout,8637,69,espada,8669,68
2020-12-19,https://www.hltv.org/ranking/teams/2020/december/14,vitality,9565,1000,astralis,6665,851,natus-vincere,4608,618,heroic,7175,587,big,7532,554,furia,8297,456,og,10503,442,g2,5995,351,mouz,4494,346,virtuspro,5378,334,complexity,5005,332,faze,6667,275,fnatic,4991,236,nip,4411,233,evil-geniuses,10399,222,gambit,6651,202,liquid,5973,197,chaos,9085,186,spirit,7020,182,godsent,6902,171,mibr,9215,132,mad-lions,8362,112,cloud9,5752,107,teamone,6947,90,saw,10567,88,nemiga,7969,84,north,7533,72,forze,8135,72,sprout,8637,69,espada,8669,68
2020-12-20,https://www.hltv.org/ranking/teams/2020/december/14,vitality,9565,1000,astralis,6665,851,natus-vincere,4608,618,heroic,7175,587,big,7532,554,furia,8297,456,og,10503,442,g2,5995,351,mouz,4494,346,virtuspro,5378,334,complexity,5005,332,faze,6667,275,fnatic,4991,236,nip,4411,233,evil-geniuses,10399,222,gambit,6651,202,liquid,5973,197,chaos,9085,186,spirit,7020,182,godsent,6902,171,mibr,9215,132,mad-lions,8362,112,cloud9,5752,107,teamone,6947,90,saw,10567,88,nemiga,7969,84,north,7533,72,forze,8135,72,sprout,8637,69,espada,8669,68
2020-12-07,https://www.hltv.org/ranking/teams/2020/december/07,vitality,9565,987,astralis,6665,838,heroic,7175,744,natus-vincere,4608,689,big,7532,590,og,10503,570,furia,8297,562,mouz,4494,442,g2,5995,424,complexity,5005,419,virtuspro,5378,417,faze,6667,350,fnatic,4991,322,nip,4411,309,evil-geniuses,10399,294,liquid,5973,257,gambit,6651,250,spirit,7020,244,godsent,6902,229,chaos,9085,228,mibr,9215,160,mad-lions,8362,137,cloud9,5752,131,teamone,6947,124,nemiga,7969,108,north,7533,95,espada,8669,93,sprout,8637,88,triumph,10304,86,endpoint,7234,72
2020-12-08,https://www.hltv.org/ranking/teams/2020/december/07,vitality,9565,987,astralis,6665,838,heroic,7175,744,natus-vincere,4608,689,big,7532,590,og,10503,570,furia,8297,562,mouz,4494,442,g2,5995,424,complexity,5005,419,virtuspro,5378,417,faze,6667,350,fnatic,4991,322,nip,4411,309,evil-geniuses,10399,294,liquid,5973,257,gambit,6651,250,spirit,7020,244,godsent,6902,229,chaos,9085,228,mibr,9215,160,mad-lions,8362,137,cloud9,5752,131,teamone,6947,124,nemiga,7969,108,north,7533,95,espada,8669,93,sprout,8637,88,triumph,10304,86,endpoint,7234,72
2020-12-09,https://www.hltv.org/ranking/teams/2020/december/07,vitality,9565,987,astralis,6665,838,heroic,7175,744,natus-vincere,4608,689,big,7532,590,og,10503,570,furia,8297,562,mouz,4494,442,g2,5995,424,complexity,5005,419,virtuspro,5378,417,faze,6667,350,fnatic,4991,322,nip,4411,309,evil-geniuses,10399,294,liquid,5973,257,gambit,6651,250,spirit,7020,244,godsent,6902,229,chaos,9085,228,mibr,9215,160,mad-lions,8362,137,cloud9,5752,131,teamone,6947,124,nemiga,7969,108,north,7533,95,espada,8669,93,sprout,8637,88,triumph,10304,86,endpoint,7234,72
2020-12-10,https://www.hltv.org/ranking/teams/2020/december/07,vitality,9565,987,astralis,6665,838,heroic,7175,744,natus-vincere,4608,689,big,7532,590,og,10503,570,furia,8297,562,mouz,4494,442,g2,5995,424,complexity,5005,419,virtuspro,5378,417,faze,6667,350,fnatic,4991,322,nip,4411,309,evil-geniuses,10399,294,liquid,5973,257,gambit,6651,250,spirit,7020,244,godsent,6902,229,chaos,9085,228,mibr,9215,160,mad-lions,8362,137,cloud9,5752,131,teamone,6947,124,nemiga,7969,108,north,7533,95,espada,8669,93,sprout,8637,88,triumph,10304,86,endpoint,7234,72
2020-12-11,https://www.hltv.org/ranking/teams/2020/december/07,vitality,9565,987,astralis,6665,838,heroic,7175,744,natus-vincere,4608,689,big,7532,590,og,10503,570,furia,8297,562,mouz,4494,442,g2,5995,424,complexity,5005,419,virtuspro,5378,417,faze,6667,350,fnatic,4991,322,nip,4411,309,evil-geniuses,10399,294,liquid,5973,257,gambit,6651,250,spirit,7020,244,godsent,6902,229,chaos,9085,228,mibr,9215,160,mad-lions,8362,137,cloud9,5752,131,teamone,6947,124,nemiga,7969,108,north,7533,95,espada,8669,93,sprout,8637,88,triumph,10304,86,endpoint,7234,72
2020-12-12,https://www.hltv.org/ranking/teams/2020/december/07,vitality,9565,987,astralis,6665,838,heroic,7175,744,natus-vincere,4608,689,big,7532,590,og,10503,570,furia,8297,562,mouz,4494,442,g2,5995,424,complexity,5005,419,virtuspro,5378,417,faze,6667,350,fnatic,4991,322,nip,4411,309,evil-geniuses,10399,294,liquid,5973,257,gambit,6651,250,spirit,7020,244,godsent,6902,229,chaos,9085,228,mibr,9215,160,mad-lions,8362,137,cloud9,5752,131,teamone,6947,124,nemiga,7969,108,north,7533,95,espada,8669,93,sprout,8637,88,triumph,10304,86,endpoint,7234,72
2020-12-13,https://www.hltv.org/ranking/teams/2020/december/07,vitality,9565,987,astralis,6665,838,heroic,7175,744,natus-vincere,4608,689,big,7532,590,og,10503,570,furia,8297,562,mouz,4494,442,g2,5995,424,complexity,5005,419,virtuspro,5378,417,faze,6667,350,fnatic,4991,322,nip,4411,309,evil-geniuses,10399,294,liquid,5973,257,gambit,6651,250,spirit,7020,244,godsent,6902,229,chaos,9085,228,mibr,9215,160,mad-lions,8362,137,cloud9,5752,131,teamone,6947,124,nemiga,7969,108,north,7533,95,espada,8669,93,sprout,8637,88,triumph,10304,86,endpoint,7234,72
2020-11-30,https://www.hltv.org/ranking/teams/2020/november/30,vitality,9565,1000,heroic,7175,710,natus-vincere,4608,700,astralis,6665,658,big,7532,578,og,10503,502,furia,8297,498,g2,5995,414,complexity,5005,385,faze,6667,380,nip,4411,310,evil-geniuses,10399,309,mouz,4494,307,fnatic,4991,284,liquid,5973,283,virtuspro,5378,266,spirit,7020,242,chaos,9085,202,gambit,6651,191,sprout,8637,126,nemiga,7969,116,teamone,6947,112,godsent,6902,107,mad-lions,8362,104,mibr,9215,98,triumph,10304,92,cloud9,5752,89,forze,8135,88,espada,8669,83,endpoint,7234,77
2020-12-01,https://www.hltv.org/ranking/teams/2020/november/30,vitality,9565,1000,heroic,7175,710,natus-vincere,4608,700,astralis,6665,658,big,7532,578,og,10503,502,furia,8297,498,g2,5995,414,complexity,5005,385,faze,6667,380,nip,4411,310,evil-geniuses,10399,309,mouz,4494,307,fnatic,4991,284,liquid,5973,283,virtuspro,5378,266,spirit,7020,242,chaos,9085,202,gambit,6651,191,sprout,8637,126,nemiga,7969,116,teamone,6947,112,godsent,6902,107,mad-lions,8362,104,mibr,9215,98,triumph,10304,92,cloud9,5752,89,forze,8135,88,espada,8669,83,endpoint,7234,77
2020-12-02,https://www.hltv.org/ranking/teams/2020/november/30,vitality,9565,1000,heroic,7175,710,natus-vincere,4608,700,astralis,6665,658,big,7532,578,og,10503,502,furia,8297,498,g2,5995,414,complexity,5005,385,faze,6667,380,nip,4411,310,evil-geniuses,10399,309,mouz,4494,307,fnatic,4991,284,liquid,5973,283,virtuspro,5378,266,spirit,7020,242,chaos,9085,202,gambit,6651,191,sprout,8637,126,nemiga,7969,116,teamone,6947,112,godsent,6902,107,mad-lions,8362,104,mibr,9215,98,triumph,10304,92,cloud9,5752,89,forze,8135,88,espada,8669,83,endpoint,7234,77
2020-12-03,https://www.hltv.org/ranking/teams/2020/november/30,vitality,9565,1000,heroic,7175,710,natus-vincere,4608,700,astralis,6665,658,big,7532,578,og,10503,502,furia,8297,498,g2,5995,414,complexity,5005,385,faze,6667,380,nip,4411,310,evil-geniuses,10399,309,mouz,4494,307,fnatic,4991,284,liquid,5973,283,virtuspro,5378,266,spirit,7020,242,chaos,9085,202,gambit,6651,191,sprout,8637,126,nemiga,7969,116,teamone,6947,112,godsent,6902,107,mad-lions,8362,104,mibr,9215,98,triumph,10304,92,cloud9,5752,89,forze,8135,88,espada,8669,83,endpoint,7234,77
2020-12-04,https://www.hltv.org/ranking/teams/2020/november/30,vitality,9565,1000,heroic,7175,710,natus-vincere,4608,700,astralis,6665,658,big,7532,578,og,10503,502,furia,8297,498,g2,5995,414,complexity,5005,385,faze,6667,380,nip,4411,310,evil-geniuses,10399,309,mouz,4494,307,fnatic,4991,284,liquid,5973,283,virtuspro,5378,266,spirit,7020,242,chaos,9085,202,gambit,6651,191,sprout,8637,126,nemiga,7969,116,teamone,6947,112,godsent,6902,107,mad-lions,8362,104,mibr,9215,98,triumph,10304,92,cloud9,5752,89,forze,8135,88,espada,8669,83,endpoint,7234,77
2020-12-05,https://www.hltv.org/ranking/teams/2020/november/30,vitality,9565,1000,heroic,7175,710,natus-vincere,4608,700,astralis,6665,658,big,7532,578,og,10503,502,furia,8297,498,g2,5995,414,complexity,5005,385,faze,6667,380,nip,4411,310,evil-geniuses,10399,309,mouz,4494,307,fnatic,4991,284,liquid,5973,283,virtuspro,5378,266,spirit,7020,242,chaos,9085,202,gambit,6651,191,sprout,8637,126,nemiga,7969,116,teamone,6947,112,godsent,6902,107,mad-lions,8362,104,mibr,9215,98,triumph,10304,92,cloud9,5752,89,forze,8135,88,espada,8669,83,endpoint,7234,77
2020-12-06,https://www.hltv.org/ranking/teams/2020/november/30,vitality,9565,1000,heroic,7175,710,natus-vincere,4608,700,astralis,6665,658,big,7532,578,og,10503,502,furia,8297,498,g2,5995,414,complexity,5005,385,faze,6667,380,nip,4411,310,evil-geniuses,10399,309,mouz,4494,307,fnatic,4991,284,liquid,5973,283,virtuspro,5378,266,spirit,7020,242,chaos,9085,202,gambit,6651,191,sprout,8637,126,nemiga,7969,116,teamone,6947,112,godsent,6902,107,mad-lions,8362,104,mibr,9215,98,triumph,10304,92,cloud9,5752,89,forze,8135,88,espada,8669,83,endpoint,7234,77
2020-11-23,https://www.hltv.org/ranking/teams/2020/november/23,vitality,9565,1000,heroic,7175,780,natus-vincere,4608,685,astralis,6665,677,big,7532,540,og,10503,491,g2,5995,427,furia,8297,406,faze,6667,382,complexity,5005,373,nip,4411,354,evil-geniuses,10399,351,fnatic,4991,277,liquid,5973,274,virtuspro,5378,258,spirit,7020,208,chaos,9085,206,mouz,4494,201,sprout,8637,171,gambit,6651,128,nemiga,7969,127,mad-lions,8362,115,godsent,6902,114,teamone,6947,112,north,7533,103,triumph,10304,89,forze,8135,85,espada,8669,82,mibr,9215,72,ence,4869,71
2020-11-24,https://www.hltv.org/ranking/teams/2020/november/23,vitality,9565,1000,heroic,7175,780,natus-vincere,4608,685,astralis,6665,677,big,7532,540,og,10503,491,g2,5995,427,furia,8297,406,faze,6667,382,complexity,5005,373,nip,4411,354,evil-geniuses,10399,351,fnatic,4991,277,liquid,5973,274,virtuspro,5378,258,spirit,7020,208,chaos,9085,206,mouz,4494,201,sprout,8637,171,gambit,6651,128,nemiga,7969,127,mad-lions,8362,115,godsent,6902,114,teamone,6947,112,north,7533,103,triumph,10304,89,forze,8135,85,espada,8669,82,mibr,9215,72,ence,4869,71
2020-11-25,https://www.hltv.org/ranking/teams/2020/november/23,vitality,9565,1000,heroic,7175,780,natus-vincere,4608,685,astralis,6665,677,big,7532,540,og,10503,491,g2,5995,427,furia,8297,406,faze,6667,382,complexity,5005,373,nip,4411,354,evil-geniuses,10399,351,fnatic,4991,277,liquid,5973,274,virtuspro,5378,258,spirit,7020,208,chaos,9085,206,mouz,4494,201,sprout,8637,171,gambit,6651,128,nemiga,7969,127,mad-lions,8362,115,godsent,6902,114,teamone,6947,112,north,7533,103,triumph,10304,89,forze,8135,85,espada,8669,82,mibr,9215,72,ence,4869,71
2020-11-26,https://www.hltv.org/ranking/teams/2020/november/23,vitality,9565,1000,heroic,7175,780,natus-vincere,4608,685,astralis,6665,677,big,7532,540,og,10503,491,g2,5995,427,furia,8297,406,faze,6667,382,complexity,5005,373,nip,4411,354,evil-geniuses,10399,351,fnatic,4991,277,liquid,5973,274,virtuspro,5378,258,spirit,7020,208,chaos,9085,206,mouz,4494,201,sprout,8637,171,gambit,6651,128,nemiga,7969,127,mad-lions,8362,115,godsent,6902,114,teamone,6947,112,north,7533,103,triumph,10304,89,forze,8135,85,espada,8669,82,mibr,9215,72,ence,4869,71
2020-11-27,https://www.hltv.org/ranking/teams/2020/november/23,vitality,9565,1000,heroic,7175,780,natus-vincere,4608,685,astralis,6665,677,big,7532,540,og,10503,491,g2,5995,427,furia,8297,406,faze,6667,382,complexity,5005,373,nip,4411,354,evil-geniuses,10399,351,fnatic,4991,277,liquid,5973,274,virtuspro,5378,258,spirit,7020,208,chaos,9085,206,mouz,4494,201,sprout,8637,171,gambit,6651,128,nemiga,7969,127,mad-lions,8362,115,godsent,6902,114,teamone,6947,112,north,7533,103,triumph,10304,89,forze,8135,85,espada,8669,82,mibr,9215,72,ence,4869,71
2020-11-28,https://www.hltv.org/ranking/teams/2020/november/23,vitality,9565,1000,heroic,7175,780,natus-vincere,4608,685,astralis,6665,677,big,7532,540,og,10503,491,g2,5995,427,furia,8297,406,faze,6667,382,complexity,5005,373,nip,4411,354,evil-geniuses,10399,351,fnatic,4991,277,liquid,5973,274,virtuspro,5378,258,spirit,7020,208,chaos,9085,206,mouz,4494,201,sprout,8637,171,gambit,6651,128,nemiga,7969,127,mad-lions,8362,115,godsent,6902,114,teamone,6947,112,north,7533,103,triumph,10304,89,forze,8135,85,espada,8669,82,mibr,9215,72,ence,4869,71
2020-11-29,https://www.hltv.org/ranking/teams/2020/november/23,vitality,9565,1000,heroic,7175,780,natus-vincere,4608,685,astralis,6665,677,big,7532,540,og,10503,491,g2,5995,427,furia,8297,406,faze,6667,382,complexity,5005,373,nip,4411,354,evil-geniuses,10399,351,fnatic,4991,277,liquid,5973,274,virtuspro,5378,258,spirit,7020,208,chaos,9085,206,mouz,4494,201,sprout,8637,171,gambit,6651,128,nemiga,7969,127,mad-lions,8362,115,godsent,6902,114,teamone,6947,112,north,7533,103,triumph,10304,89,forze,8135,85,espada,8669,82,mibr,9215,72,ence,4869,71
